id;company_rating;company_location;total_fleet_count;iata_approved
29790;;Korea;1.0;t
37802;;Micronesia;1.0;f
38609;;Brazil;1.0;f
1745;;Bosnia and Herzegovina;1.0;f
36897;;Tonga;1.0;t
23914;;Micronesia;1.0;f
17635;;United Kingdom;1.0;t
32695;;Isle of Man;1.0;f
3575;;;1.0;f
8562;;Brazil;1.0;t
7544;;Kenya;1.0;t
40833;;Lebanon;1.0;t
9759;100%;Isle of Man;1.0;t
3326;;;1.0;t
14416;;Gambia;1.0;t
45035;;;1.0;t
15336;;;1.0;t
15037;;;1.0;f
38203;100%;Guinea;2.0;t
2973;;Philippines;1.0;f
18712;95%;Turks and Caicos Islands;11.0;t
35402;100%;Croatia;2.0;t
37;;Montserrat;1.0;f
45919;100%;Montserrat;9.0;t
14514;;China;80.0;t
5038;;Guinea;1.0;f
20240;;Uzbekistan;1.0;f
14514;;China;80.0;t
44032;;Tanzania;2.0;t
44550;0%;;1.0;t
10488;100%;Niger;17.0;t
1157;100%;Nicaragua;1.0;f
5275;100%;Cuba;1.0;f
5542;;Mauritania;1.0;f
24997;;Palestinian Territory;1.0;t
6503;100%;United Kingdom;1.0;t
33324;;Peru;1.0;f
12859;0%;;1.0;f
38130;;Sao Tome and Principe;1.0;f
41584;;;1.0;t
17319;;Isle of Man;1.0;t
43911;;Maldives;1.0;f
13853;90%;Niue;1.0;t
47208;;Malta;1.0;f
28580;100%;Kiribati;1.0;f
503;;Maldives;3.0;t
35444;100%;Anguilla;1.0;f
36518;;Chile;1.0;f
26290;;Guinea;4.0;t
26028;;Maldives;1.0;t
30684;100%;Niue;2.0;t
38585;100%;;1.0;t
6774;;;1.0;t
27855;100%;Russian Federation;2.0;t
47359;;Estonia;1.0;f
30475;92%;Vietnam;40.0;f
23194;100%;Ecuador;1.0;t
34903;0%;Lebanon;1.0;t
583;;Bouvet Island (Bouvetoya);1.0;t
15860;100%;Maldives;11.0;f
43152;100%;Nicaragua;82.0;t
46661;100%;;1.0;f
35385;;;3.0;t
16994;;French Guiana;1.0;t
48000;100%;Afghanistan;1.0;f
2213;;Uzbekistan;1.0;t
50;100%;Kenya;1.0;t
41312;100%;Uganda;1.0;t
43152;100%;Nicaragua;82.0;t
22321;100%;United Kingdom;16.0;f
46765;;Croatia;2.0;f
7265;100%;Lithuania;1.0;t
46956;63%;Jersey;2.0;t
31850;100%;Kenya;1.0;f
20684;80%;Russian Federation;1.0;t
14888;;;1.0;f
13508;100%;Gibraltar;1.0;t
4949;;;1.0;f
15556;;Monaco;1.0;f
15474;;Sao Tome and Principe;1.0;t
14488;;Venezuela;1.0;f
35385;;;3.0;t
40530;;;1.0;t
17546;100%;Denmark;1.0;f
49988;;Faroe Islands;1.0;t
4584;;Finland;1.0;f
29658;100%;United Kingdom;4.0;f
32931;;Lebanon;2.0;t
5528;;Lebanon;1.0;t
38673;;;1.0;t
25877;100%;Uzbekistan;2.0;f
10905;100%;;2.0;f
48561;;Sao Tome and Principe;1.0;f
45537;60%;Russian Federation;1.0;t
33241;;Cocos (Keeling) Islands;1.0;f
37148;;;1.0;t
30957;;Nicaragua;1.0;t
23034;99%;Monaco;54.0;f
15306;;Barbados;8.0;t
38002;;;1.0;t
7845;;Mauritania;1.0;t
11392;;Kiribati;2.0;f
12272;50%;Zimbabwe;1.0;t
44726;;;1.0;f
21991;100%;Djibouti;2.0;f
25243;;;1.0;f
23025;;;1.0;f
28766;100%;Estonia;16.0;f
42530;;Niue;1.0;f
49604;;Afghanistan;2.0;t
17593;;Russian Federation;1.0;t
10727;;Croatia;1.0;f
26975;100%;Holy See (Vatican City State);2.0;t
40026;;Niue;1.0;t
27638;60%;Guernsey;1.0;f
24987;100%;Switzerland;1.0;t
36325;100%;Nauru;2.0;f
37309;;Niue;1.0;t
23002;;Guinea;1.0;t
1316;100%;Faroe Islands;1.0;t
28287;;Monaco;1.0;t
24595;100%;Guinea;3.0;t
37811;100%;Isle of Man;1.0;t
18484;100%;Gambia;108.0;f
37755;;Ukraine;1.0;t
34096;100%;Andorra;10.0;f
36555;;;1.0;f
46498;;Vanuatu;1.0;f
18358;100%;Zimbabwe;1.0;t
20868;100%;Montserrat;2.0;t
6853;;Gibraltar;1.0;f
37836;100%;;1.0;t
36242;;;1.0;f
23617;;;2.0;t
7598;;France;1.0;f
33912;;Zimbabwe;2.0;f
18400;;Estonia;1.0;f
10305;;Somalia;3.0;t
49216;83%;;1.0;t
42733;88%;;4.0;t
25172;;;1.0;f
8064;100%;;1.0;f
29351;90%;Isle of Man;3.0;t
7020;;Niue;1.0;t
46648;100%;Faroe Islands;4.0;t
46648;100%;Faroe Islands;4.0;t
37815;88%;Kenya;3.0;f
3928;100%;United Kingdom;1.0;t
39026;;Nicaragua;1.0;t
16056;;Cocos (Keeling) Islands;1.0;f
21714;;Indonesia;1.0;f
40601;;;1.0;f
7252;100%;Nicaragua;1.0;f
29172;0%;Gambia;1.0;f
22255;;Anguilla;1.0;f
36280;;;1.0;f
2631;100%;Togo;2.0;f
2500;;Maldives;1.0;t
13443;;Bahrain;1.0;t
32628;40%;United Kingdom;1.0;t
24172;;Togo;1.0;f
29292;100%;Malta;3.0;t
30337;100%;;1.0;t
48666;50%;Niue;1.0;t
42749;;;1.0;f
37442;;;1.0;t
31323;;Togo;1.0;t
43502;;;1.0;t
22229;100%;Afghanistan;3.0;t
2331;;;1.0;t
4876;;Senegal;9.0;f
11938;;;1.0;f
42542;;;1.0;t
33151;100%;;1.0;f
28037;;China;1.0;f
13195;;Costa Rica;1.0;t
39687;100%;Nicaragua;1.0;t
28981;;Turkmenistan;1.0;t
44092;100%;Malawi;1.0;t
7417;;Isle of Man;1.0;t
38762;100%;Rwanda;1.0;f
39475;100%;;1.0;f
17640;;;1.0;t
15432;;Gibraltar;1.0;f
16562;;Tunisia;1.0;t
35586;;Guernsey;1.0;t
17646;;;1.0;f
23;;El Salvador;1.0;t
449;100%;Micronesia;1.0;f
20639;100%;Nicaragua;1.0;f
15387;;Russian Federation;1.0;t
33863;;El Salvador;1.0;t
6804;;Christmas Island;1.0;t
40786;;;1.0;t
15980;;;1.0;f
25457;;Chad;1.0;f
7371;;Maldives;1.0;f
27111;100%;France;1.0;t
34383;;Philippines;1.0;t
47061;;;1.0;f
22246;;;1.0;t
1715;;;1.0;f
13469;;Libyan Arab Jamahiriya;1.0;t
19342;;Lebanon;1.0;f
42442;;Maldives;1.0;f
39038;;Bosnia and Herzegovina;2.0;f
39804;;Russian Federation;1.0;f
29234;100%;Togo;9.0;t
43419;;;1.0;f
49356;100%;;1.0;t
11232;;;1.0;t
13734;;Zimbabwe;1.0;f
25841;;;1.0;t
14564;;Lebanon;1.0;t
41785;;Anguilla;1.0;f
16382;100%;Somalia;5.0;t
35890;;Saint Helena;1.0;f
22495;;Nicaragua;1.0;t
24881;;;2.0;f
46076;100%;Russian Federation;2.0;t
28975;100%;;1.0;t
14825;;Uzbekistan;1.0;f
34402;79%;Reunion;28.0;f
26894;100%;Philippines;1.0;f
40182;100%;Brunei Darussalam;2.0;f
30475;92%;Vietnam;40.0;f
7341;;Faroe Islands;1.0;t
12632;;Uzbekistan;1.0;f
7670;100%;Isle of Man;1.0;t
902;;Niue;1.0;t
6359;;Nicaragua;1.0;t
10650;;;1.0;f
15088;;Monaco;1.0;t
40763;;;1.0;t
35330;;;1.0;t
38988;;Lebanon;1.0;t
15939;;;1.0;t
6274;;;1.0;f
575;;Sao Tome and Principe;1.0;t
19838;;Chad;1.0;f
23510;100%;Malta;3.0;f
40206;100%;;1.0;t
26595;;Mauritania;1.0;f
20558;;;1.0;t
926;;Turkmenistan;1.0;f
23510;100%;Malta;3.0;f
13081;100%;Jersey;3.0;f
10137;;;2.0;f
33040;;French Guiana;1.0;t
44663;;;1.0;t
15894;;;1.0;t
24583;;Bahrain;1.0;f
32469;;Sao Tome and Principe;1.0;f
14182;;Micronesia;1.0;t
4947;;;1.0;t
29309;;Micronesia;1.0;t
1648;;;1.0;t
767;100%;Uganda;2.0;f
15674;100%;Pakistan;5.0;f
3599;;Vanuatu;2.0;t
27999;;Maldives;1.0;t
29647;100%;Peru;1305.0;f
10339;;;2.0;t
14627;100%;;4.0;t
3450;;;1.0;t
15775;;Tonga;1.0;t
8121;;Rwanda;1.0;f
33814;;Faroe Islands;9.0;f
40414;95%;Somalia;4.0;f
12569;;Lebanon;1.0;f
1525;100%;Uzbekistan;1.0;t
28807;;Isle of Man;7.0;t
23697;;;2.0;f
22312;100%;;1.0;t
41929;;Mauritania;1.0;t
12027;100%;Uzbekistan;4.0;t
3329;;Uzbekistan;4.0;f
14647;;Isle of Man;1.0;f
10244;100%;Philippines;10.0;f
43749;100%;Nicaragua;1.0;f
42997;;Zimbabwe;1.0;t
46406;100%;;1.0;t
31148;;;1.0;f
31532;;;1.0;f
46751;;Spain;1.0;t
18460;60%;Monaco;6.0;f
17115;100%;Gambia;2.0;t
24519;;Saint Martin;2.0;f
34827;;Turkmenistan;1.0;t
29601;;Faroe Islands;6.0;t
7660;;Papua New Guinea;1.0;t
1083;;;2.0;f
45988;;Togo;1.0;f
48419;;Lithuania;1.0;f
44454;;;1.0;t
26122;;Nicaragua;2.0;f
27797;;Switzerland;2.0;t
3159;;Isle of Man;1.0;t
852;100%;Marshall Islands;1.0;t
16354;100%;Hong Kong;4.0;f
47568;;Greenland;1.0;f
28277;;Lebanon;1.0;f
9272;;Lebanon;1.0;f
23246;;;1.0;f
48020;;;1.0;f
12287;;Bosnia and Herzegovina;1.0;t
3011;;Guinea;2.0;f
5515;100%;Monaco;2.0;t
11221;;Sao Tome and Principe;1.0;t
799;;Uganda;1.0;f
32973;;Rwanda;1.0;t
14189;;Niue;1.0;t
41805;;Croatia;1.0;t
30287;;Lebanon;1.0;t
24992;;Niue;2.0;t
47924;0%;Cocos (Keeling) Islands;3.0;f
47924;0%;Cocos (Keeling) Islands;3.0;f
27496;;Marshall Islands;1.0;t
15699;100%;Niue;4.0;f
20911;;Papua New Guinea;1.0;t
34895;100%;Estonia;16.0;t
41006;;;1.0;t
41015;;Sao Tome and Principe;1.0;t
4264;;;2.0;t
25052;64%;;5.0;t
25052;64%;;5.0;t
35404;;;1.0;f
46691;90%;Uzbekistan;38.0;f
29319;;Kenya;1.0;f
4243;100%;;1.0;t
1172;;French Guiana;1.0;t
7646;0%;El Salvador;1.0;t
19523;100%;;1.0;f
24096;;;1.0;t
41179;;Lebanon;1.0;f
49677;;;1.0;t
16870;;Gibraltar;1.0;f
44212;;Somalia;2.0;f
44212;;Somalia;2.0;f
15674;100%;Pakistan;5.0;f
26510;100%;;1.0;f
35385;;;3.0;t
13626;100%;Cape Verde;1.0;t
25963;;El Salvador;1.0;t
15674;100%;Pakistan;5.0;f
31447;;Nicaragua;1.0;t
46691;90%;Uzbekistan;38.0;f
15674;100%;Pakistan;5.0;f
15674;100%;Pakistan;5.0;f
14075;100%;Indonesia;2.0;t
28566;78%;Slovakia (Slovak Republic);79.0;t
28828;100%;Isle of Man;198.0;t
19840;100%;;1.0;f
22307;;Fiji;1.0;f
46755;100%;Micronesia;1.0;t
39721;;Tunisia;1.0;f
41716;;;1.0;f
24128;54%;Suriname;9.0;t
34402;79%;Reunion;28.0;f
13824;100%;Turks and Caicos Islands;2.0;f
6414;;Guernsey;1.0;f
19349;;;1.0;f
2345;;Marshall Islands;1.0;t
34791;90%;;1.0;t
35867;;United Kingdom;1.0;t
7972;100%;Uzbekistan;2.0;t
14477;100%;Reunion;26.0;t
8810;;;1.0;t
39654;90%;Uzbekistan;1.0;t
38949;100%;;2.0;t
33004;100%;Russian Federation;2.0;t
33004;100%;Russian Federation;2.0;t
44110;;Croatia;1.0;t
28333;33%;Jersey;1.0;t
28984;;Tanzania;1.0;f
35973;;French Polynesia;2.0;t
952;;Grenada;2.0;f
15618;;Mauritania;1.0;f
46691;90%;Uzbekistan;38.0;f
1985;;;1.0;f
77;50%;Monaco;2.0;f
44665;0%;Micronesia;1.0;t
36625;;Niger;1.0;f
19975;;Bahrain;1.0;f
49178;;;1.0;t
11733;;Guinea;1.0;t
17379;;Monaco;1.0;t
13498;;Monaco;1.0;f
14798;;Jersey;1.0;t
4413;;Kiribati;1.0;t
8898;100%;Ecuador;2.0;t
8274;;Chile;1.0;t
27050;60%;Turks and Caicos Islands;2.0;f
8797;;Isle of Man;1.0;f
28124;100%;Costa Rica;2.0;t
15296;;Russian Federation;1.0;f
46466;;Sao Tome and Principe;2.0;t
24844;100%;Uzbekistan;6.0;f
35661;;;1.0;f
331;0%;;1.0;t
25717;100%;Tonga;2.0;t
4996;;;1.0;f
23895;100%;Jersey;2.0;f
42360;100%;Marshall Islands;1.0;f
8659;100%;;1.0;t
20891;100%;Niue;2.0;t
482;;Svalbard & Jan Mayen Islands;1.0;f
17069;;;1.0;f
15362;;Guinea;1.0;t
20794;;Isle of Man;1.0;t
32325;;Croatia;1.0;f
15441;;;1.0;t
48722;;;1.0;t
3585;;;1.0;t
12133;100%;Mexico;4.0;f
32222;;Gambia;4.0;f
23401;;Chile;3.0;f
4260;;;1.0;t
23423;;Guernsey;1.0;t
3711;;;1.0;t
23006;100%;Estonia;1.0;f
460;;Lebanon;1.0;t
7274;;;1.0;f
5703;;;1.0;f
2536;;;1.0;f
26854;;Ecuador;1.0;f
6894;80%;Estonia;47.0;t
8429;100%;Cape Verde;2.0;t
31590;;Russian Federation;1.0;f
40241;;Reunion;1.0;t
3423;;Nauru;3.0;f
36696;;;1.0;f
40866;;;1.0;f
34874;60%;Jersey;1.0;f
29731;;Lithuania;1.0;t
13032;;Niger;1.0;f
28699;;Bouvet Island (Bouvetoya);1.0;f
32407;100%;Estonia;1.0;t
17721;100%;;1.0;f
27768;65%;Kiribati;15.0;t
13697;;;1.0;t
37766;;Bosnia and Herzegovina;1.0;f
6091;;Isle of Man;1.0;t
10819;100%;Mexico;6.0;f
40413;100%;Kiribati;2.0;f
30424;;United Kingdom;1.0;t
18778;;Bosnia and Herzegovina;1.0;t
42996;;Jersey;1.0;f
24878;100%;;1.0;t
3198;100%;;1.0;t
22430;100%;Mauritania;2.0;t
33194;;;1.0;f
25611;;Estonia;1.0;f
34016;100%;Maldives;1.0;t
28466;100%;Philippines;1.0;t
31494;100%;Puerto Rico;2.0;f
14419;92%;Cuba;2.0;t
17149;;Kenya;1.0;f
16212;100%;Svalbard & Jan Mayen Islands;1.0;t
3423;;Nauru;3.0;f
24760;;San Marino;1.0;f
3513;;Uganda;2.0;t
23034;99%;Monaco;54.0;f
30824;;Guernsey;1.0;f
47917;;Monaco;1.0;t
29347;100%;Zimbabwe;2.0;f
34518;100%;Sao Tome and Principe;1.0;f
30708;100%;Australia;5.0;f
30708;100%;Australia;5.0;f
17215;97%;Maldives;9.0;f
5662;100%;Bouvet Island (Bouvetoya);1.0;f
43966;;;1.0;f
29698;100%;Kiribati;3.0;f
34402;79%;Reunion;28.0;f
4909;90%;;2.0;f
29836;;Niue;1.0;f
23832;;Uzbekistan;1.0;f
14717;;Isle of Man;1.0;f
29926;67%;Zimbabwe;7.0;t
29926;67%;Zimbabwe;7.0;t
33680;100%;Rwanda;1.0;t
34402;79%;Reunion;28.0;f
43637;;Guernsey;1.0;f
24420;;Turks and Caicos Islands;1.0;f
6525;100%;Indonesia;3.0;t
34402;79%;Reunion;28.0;f
28726;;Russian Federation;1.0;f
7743;100%;;1.0;f
8859;90%;Ukraine;5.0;f
11391;;Rwanda;1.0;f
49612;;Kenya;1.0;f
38077;100%;Lebanon;1.0;t
30475;92%;Vietnam;40.0;f
4017;;Venezuela;1.0;t
31945;100%;;1.0;t
12850;;France;1.0;f
6838;96%;Spain;59.0;t
3436;100%;;2.0;f
30173;;;1.0;t
18179;100%;;1.0;t
43981;;Guinea;1.0;t
33136;;Isle of Man;1.0;f
12598;100%;Montserrat;3.0;f
37592;100%;Monaco;1.0;f
13213;;Lebanon;1.0;f
46156;;Sao Tome and Principe;1.0;t
5537;100%;Micronesia;1.0;f
5763;;Rwanda;1.0;t
44992;100%;;1.0;f
42229;100%;Fiji;25.0;f
38815;;Croatia;2.0;t
42714;100%;;1.0;f
43988;;Niue;1.0;t
46370;;Isle of Man;1.0;t
38194;;;1.0;f
43788;100%;;2.0;f
3208;;Maldives;1.0;t
43283;;Sao Tome and Principe;1.0;f
43096;;El Salvador;1.0;t
49697;;Bahrain;1.0;f
1996;;Isle of Man;1.0;f
10449;;Uzbekistan;1.0;f
27561;100%;Nicaragua;2.0;t
13718;50%;;2.0;t
16853;100%;;1.0;f
1034;;Maldives;1.0;t
44305;;Kiribati;1.0;t
45067;75%;;3.0;t
28828;100%;Isle of Man;198.0;t
21769;;Ecuador;1.0;t
1705;100%;Russian Federation;2.0;t
45900;;Monaco;1.0;f
30539;;Christmas Island;1.0;f
29804;;Malta;1.0;f
6209;80%;Nicaragua;9.0;t
9085;;Guinea;1.0;t
46823;;;1.0;f
49399;100%;Guinea;4.0;t
20979;;French Guiana;1.0;f
372;;;1.0;f
39675;100%;Estonia;1.0;f
14057;;Mauritania;1.0;t
8830;;United Kingdom;3.0;f
44054;;Marshall Islands;1.0;t
8830;;United Kingdom;3.0;f
42921;100%;Chile;3.0;f
37665;100%;Wallis and Futuna;4.0;t
45020;;Marshall Islands;1.0;t
26833;;France;1.0;f
27119;94%;Nicaragua;10.0;t
20821;;Zimbabwe;2.0;f
40156;100%;Niger;2.0;t
21206;;Isle of Man;2.0;t
10747;100%;Kiribati;2.0;t
28828;100%;Isle of Man;198.0;t
49283;;;1.0;t
9454;;;1.0;t
7706;;Jersey;1.0;t
32999;;French Guiana;1.0;t
2400;33%;;1.0;t
30399;;;1.0;f
4786;;Russian Federation;1.0;t
18779;100%;Mexico;4.0;t
26573;;Zimbabwe;1.0;f
40960;100%;Niue;1.0;t
12738;100%;Ecuador;2.0;t
27914;;;1.0;t
37665;100%;Wallis and Futuna;4.0;t
8275;70%;Gibraltar;2.0;f
27161;;Rwanda;1.0;f
8275;70%;Gibraltar;2.0;f
4964;100%;Malawi;1.0;t
49470;100%;;1.0;f
13642;;Kiribati;1.0;t
42127;;Chile;1.0;t
38675;100%;Slovakia (Slovak Republic);16.0;t
29324;86%;Russian Federation;2.0;f
6209;80%;Nicaragua;9.0;t
12389;100%;;1.0;t
11001;;Papua New Guinea;1.0;f
31438;100%;Nicaragua;5.0;t
36185;;;1.0;f
43414;;Afghanistan;1.0;f
39833;;Djibouti;1.0;t
46779;;Ukraine;2.0;t
20297;80%;Montserrat;17.0;f
1981;;;1.0;f
43074;100%;;1.0;f
2569;100%;Venezuela;3.0;t
21939;;Isle of Man;1.0;t
31341;;Russian Federation;2.0;f
31341;;Russian Federation;2.0;f
2569;100%;Venezuela;3.0;t
42524;;Nauru;1.0;t
38813;;Gambia;1.0;t
13920;100%;;3.0;t
6328;;China;1.0;f
58;;;1.0;t
43765;100%;Turkmenistan;1.0;t
33732;100%;Jersey;1.0;t
18217;;French Guiana;2.0;f
13963;100%;Malta;2.0;t
1900;100%;Tunisia;5.0;t
10819;100%;Mexico;6.0;f
43698;;;1.0;f
25388;;Switzerland;1.0;t
21303;;Nicaragua;1.0;t
41065;;Isle of Man;1.0;t
32338;;Bosnia and Herzegovina;2.0;t
2680;;;1.0;t
11820;100%;Sao Tome and Principe;1.0;f
45112;;Chad;1.0;t
40247;50%;;1.0;t
23245;;Lebanon;1.0;f
19400;100%;Gibraltar;7.0;f
10026;90%;Barbados;2.0;f
48907;100%;;2.0;t
36818;;Maldives;1.0;f
11453;;;1.0;t
46735;;Gibraltar;1.0;f
2620;;Pakistan;1.0;t
3510;;France;1.0;t
48025;;Lebanon;1.0;t
47168;100%;Netherlands;8.0;f
29966;;Russian Federation;1.0;f
12926;;;1.0;f
24896;100%;Algeria;50.0;t
35591;;Chad;1.0;f
44471;;Gibraltar;2.0;t
47594;100%;Kenya;17.0;t
40166;;;1.0;t
2615;100%;Maldives;2.0;t
40560;100%;Barbados;5.0;t
1166;;Lithuania;9.0;t
38157;;Isle of Man;1.0;f
36622;100%;;1.0;t
33451;;Gambia;1.0;f
35454;100%;China;9.0;f
8880;0%;Kiribati;1.0;f
44400;;Tanzania;1.0;t
14008;;;1.0;t
47195;100%;;1.0;f
25758;;Ghana;1.0;t
12507;;;1.0;t
19717;;United Kingdom;1.0;f
29181;;Niue;1.0;f
30497;100%;Slovakia (Slovak Republic);9.0;t
34698;100%;Faroe Islands;1.0;t
15445;;Tonga;1.0;t
4078;100%;Cape Verde;2.0;t
38380;;;1.0;f
14226;;;1.0;f
41473;;Niue;2.0;t
10464;;Sao Tome and Principe;1.0;f
31987;;Isle of Man;1.0;f
6955;;Nicaragua;1.0;t
964;;;1.0;t
48081;100%;Marshall Islands;1.0;f
46764;100%;Chile;3.0;t
34970;;;1.0;f
4656;;Niue;1.0;t
32742;100%;Nicaragua;3.0;t
1625;100%;Indonesia;1.0;f
41504;100%;Monaco;2.0;t
38980;;Cape Verde;1.0;f
35590;;Turkmenistan;1.0;f
26935;;Philippines;1.0;t
45698;;Vanuatu;1.0;t
32130;;Cuba;2.0;t
49782;90%;Kenya;3.0;t
27191;100%;Lebanon;1.0;f
12715;100%;Estonia;29.0;f
49626;;Tanzania;2.0;t
7989;;Mauritania;1.0;f
19400;100%;Gibraltar;7.0;f
28661;;Indonesia;1.0;t
20075;;;1.0;t
1814;;;1.0;t
30476;;;1.0;f
11112;;;1.0;t
17966;100%;Isle of Man;1.0;t
3657;;French Guiana;5.0;t
18370;100%;Mauritania;1.0;t
40514;;Ecuador;1.0;f
28364;;Guernsey;1.0;t
7947;;Anguilla;1.0;f
11764;;Gibraltar;1.0;t
16690;88%;Malawi;2.0;t
16865;;Micronesia;2.0;t
12218;;;1.0;t
1351;;Micronesia;1.0;t
23121;;Lithuania;1.0;t
4208;;Guernsey;1.0;t
9980;;;1.0;t
23058;100%;Philippines;1.0;f
21654;96%;Solomon Islands;5.0;t
49841;;;1.0;f
11656;;;1.0;f
30867;;;1.0;f
48907;100%;;2.0;t
21507;100%;Togo;2.0;f
314;;Libyan Arab Jamahiriya;1.0;t
26765;;;1.0;t
44613;100%;;1.0;t
4638;;Cape Verde;1.0;f
37711;100%;Niue;2.0;t
17496;;;1.0;f
8560;;;1.0;f
23925;;Sao Tome and Principe;1.0;f
28877;;Kiribati;1.0;t
1415;;Venezuela;1.0;f
38368;;;1.0;t
21414;;Russian Federation;1.0;f
13249;100%;;1.0;t
28828;100%;Isle of Man;198.0;t
6894;80%;Estonia;47.0;t
10694;;Somalia;1.0;t
46545;;Guinea;1.0;f
43178;100%;Marshall Islands;2.0;f
4246;100%;Gibraltar;2.0;t
38884;;;1.0;f
20805;;Nauru;2.0;t
19550;;Marshall Islands;1.0;t
48302;;Russian Federation;2.0;t
27038;;Ghana;1.0;f
38267;90%;United Kingdom;1.0;t
13071;100%;Sao Tome and Principe;1.0;f
39100;100%;;2.0;t
39586;75%;;1.0;f
45745;;Croatia;1.0;f
24047;;Tonga;2.0;t
40097;;Lebanon;1.0;f
13716;80%;;1.0;f
41253;90%;Sao Tome and Principe;3.0;t
48896;100%;Isle of Man;1.0;f
43444;;Chad;1.0;t
2972;;French Guiana;1.0;f
36651;;Guinea;1.0;f
15278;;Isle of Man;1.0;t
19555;100%;Faroe Islands;3.0;t
19555;100%;Faroe Islands;3.0;t
36222;100%;;2.0;f
13506;100%;Mexico;1.0;t
8504;;;1.0;t
2549;100%;Russian Federation;3.0;f
2549;100%;Russian Federation;3.0;f
48028;;Korea;1.0;f
22028;;;1.0;f
16823;;Faroe Islands;1.0;f
32975;100%;Micronesia;3.0;f
14364;100%;Nauru;9.0;f
28809;100%;;1.0;f
21243;;Russian Federation;1.0;t
2079;;Uganda;1.0;f
31545;;;1.0;f
6838;96%;Spain;59.0;t
33992;;Mauritania;2.0;f
5475;;Kenya;1.0;f
8953;90%;Micronesia;7.0;t
23476;;Uzbekistan;1.0;t
34987;;Russian Federation;2.0;t
43733;;Chile;1.0;f
20187;100%;Cuba;3.0;t
36986;;Isle of Man;2.0;t
23049;100%;;1.0;t
23843;100%;Isle of Man;3.0;t
31535;;Malta;2.0;t
31535;;Malta;2.0;t
41878;91%;Maldives;47.0;f
21666;;Nauru;1.0;t
10848;;Uzbekistan;1.0;f
16308;;;1.0;f
14813;;Philippines;1.0;f
4021;;Cocos (Keeling) Islands;1.0;t
20442;;Indonesia;2.0;t
4188;;Isle of Man;1.0;t
12462;;Brazil;1.0;t
3115;83%;Slovakia (Slovak Republic);17.0;t
24202;90%;Rwanda;1.0;f
37781;;Zimbabwe;1.0;f
47885;;;1.0;f
22610;;;1.0;f
4864;;Lebanon;1.0;f
26763;;Tonga;1.0;t
2546;;;1.0;t
25558;100%;Estonia;1.0;f
30389;;Niue;1.0;t
21388;100%;;1.0;t
23388;;Venezuela;1.0;f
9835;;Isle of Man;1.0;t
10244;100%;Philippines;10.0;f
16839;;;1.0;f
24932;80%;Kiribati;2.0;t
34031;;;1.0;t
44574;100%;Mexico;1.0;t
30406;;Russian Federation;2.0;f
3872;80%;Niue;1.0;f
28249;;Bosnia and Herzegovina;1.0;f
48099;;Ghana;1.0;f
44275;;;1.0;t
6825;;Croatia;1.0;t
49439;;;1.0;f
26812;100%;United Kingdom;1.0;t
16998;100%;Bahrain;2.0;f
4578;;Russian Federation;1.0;t
34461;;Kenya;1.0;t
3187;100%;Tonga;2.0;t
39893;100%;Niue;2.0;f
4180;;Niue;1.0;f
42744;;;1.0;t
19987;100%;French Polynesia;4.0;f
18827;;Gibraltar;1.0;f
35657;100%;Zimbabwe;2.0;t
39051;;;1.0;t
6894;80%;Estonia;47.0;t
41887;100%;;1.0;t
26792;;Bouvet Island (Bouvetoya);1.0;t
2784;;Pakistan;1.0;f
4585;;Philippines;1.0;t
29345;100%;Kenya;1.0;t
24678;;Faroe Islands;2.0;f
45001;;Ghana;1.0;f
28230;;French Guiana;1.0;t
10244;100%;Philippines;10.0;f
29194;;Barbados;3.0;t
42204;;Micronesia;2.0;t
5981;;;1.0;t
18641;100%;Maldives;2.0;t
48382;100%;Niue;3.0;t
20442;;Indonesia;2.0;t
14121;100%;;1.0;f
30446;0%;China;1.0;f
19287;;;1.0;f
41181;100%;Rwanda;2.0;f
46488;;Chad;1.0;t
20834;;Lebanon;2.0;f
6090;;Gambia;1.0;f
16516;;;1.0;f
30299;;Senegal;1.0;f
6550;;Micronesia;1.0;f
28901;;Maldives;1.0;f
19429;;Turkmenistan;1.0;f
15635;84%;;3.0;f
29082;100%;Ecuador;2.0;t
9626;100%;;1.0;f
36416;;Tonga;1.0;f
34000;;Monaco;1.0;f
42244;;Niue;1.0;t
48266;100%;Uganda;3.0;t
29647;100%;Peru;1305.0;f
6507;100%;Tanzania;1.0;t
37579;100%;;2.0;t
14298;100%;Zimbabwe;1.0;t
8574;100%;Niue;2.0;f
5515;100%;Monaco;2.0;t
29653;;;1.0;t
24226;;Chad;1.0;t
36765;;;1.0;f
29647;100%;Peru;1305.0;f
25672;;Reunion;1.0;f
28507;;;1.0;f
34402;79%;Reunion;28.0;f
5166;100%;Ecuador;16.0;t
5166;100%;Ecuador;16.0;t
5166;100%;Ecuador;16.0;t
5166;100%;Ecuador;16.0;t
31369;100%;French Guiana;1.0;t
29647;100%;Peru;1305.0;f
40148;;Slovakia (Slovak Republic);1.0;f
31846;;;1.0;t
36090;;Tonga;1.0;f
35302;;Guinea;1.0;f
2989;;;1.0;f
16835;;;1.0;f
23918;;Uzbekistan;1.0;t
40279;;Monaco;1.0;t
46902;;El Salvador;1.0;t
10893;;Turkmenistan;1.0;f
33800;;Chad;1.0;f
26840;;Nicaragua;1.0;f
13780;100%;Guinea;1.0;f
11253;;Ghana;7.0;f
14644;;Russian Federation;3.0;f
